Size, Data.List.sort, CBN.sort1, CBN.sort2, CBN.sort3, CBN.sortN, CBNAcc.sort1, CBNAcc.sort2, CBNAcc.sort3, CBNAcc.sortN, CBV.sort1, CBV.sort2, CBV.sort3, CBV.sortN, CBVAcc.sort1, CBVAcc.sort2, CBVAcc.sort3, CBVAcc.sortN
275000, 0.012334585189819336, 0.04468584060668945, 0.02915477752685547, 0.02350330352783203, 0.02710723876953125, 0.04304170608520508, 0.028313159942626953, 0.022550106048583984, 0.026003599166870117, 0.1632225513458252, 0.14948749542236328, 0.1494736671447754, 0.15274333953857422, 0.16169142723083496, 0.15020370483398438, 0.14040517807006836, 0.14482450485229492
300000, 0.013382673263549805, 0.05131053924560547, 0.03332352638244629, 0.02687215805053711, 0.030998945236206055, 0.04953336715698242, 0.032347917556762695, 0.02577376365661621, 0.029185771942138672, 0.18529200553894043, 0.1694939136505127, 0.16543126106262207, 0.16838979721069336, 0.1748344898223877, 0.16272687911987305, 0.1558516025543213, 0.15944790840148926
325000, 0.014205217361450195, 0.05470156669616699, 0.035660743713378906, 0.02867722511291504, 0.03345441818237305, 0.052323102951049805, 0.034394025802612305, 0.027495145797729492, 0.031604766845703125, 0.20065975189208984, 0.1833794116973877, 0.17896652221679688, 0.19144463539123535, 0.18938565254211426, 0.17579174041748047, 0.1690073013305664, 0.18378305435180664
350000, 0.015127420425415039, 0.05868959426879883, 0.038147687911987305, 0.030829429626464844, 0.03521227836608887, 0.05602264404296875, 0.036769866943359375, 0.029314041137695313, 0.03369474411010742, 0.20798826217651367, 0.1903972625732422, 0.18593144416809082, 0.1950671672821045, 0.19646286964416504, 0.18269872665405273, 0.17540836334228516, 0.18717312812805176
375000, 0.015317440032958984, 0.05956315994262695, 0.03845930099487305, 0.03141355514526367, 0.03563046455383301, 0.05667567253112793, 0.0372774600982666, 0.029904603958129883, 0.03440713882446289, 0.22305512428283691, 0.20589351654052734, 0.20048975944519043, 0.20872259140014648, 0.21091794967651367, 0.2060227394104004, 0.19814324378967285, 0.20940709114074707
400000, 0.017107486724853516, 0.06625819206237793, 0.04303741455078125, 0.03446459770202637, 0.03978443145751953, 0.06339383125305176, 0.041660308837890625, 0.03352522850036621, 0.03843045234680176, 0.2517890930175781, 0.22399616241455078, 0.22537684440612793, 0.2244422435760498, 0.22843456268310547, 0.22339773178100586, 0.2257699966430664, 0.22597193717956543
425000, 0.01813793182373047, 0.06996703147888184, 0.04538846015930176, 0.03664374351501465, 0.04226875305175781, 0.0668020248413086, 0.04429888725280762, 0.03549480438232422, 0.04094195365905762, 0.2672100067138672, 0.24949193000793457, 0.23739385604858398, 0.24721574783325195, 0.25405287742614746, 0.2372455596923828, 0.23786664009094238, 0.24150633811950684
450000, 0.019006729125976563, 0.07361555099487305, 0.04801821708679199, 0.03874015808105469, 0.04266166687011719, 0.06723260879516602, 0.04465675354003906, 0.03585386276245117, 0.04306292533874512, 0.2834498882293701, 0.25385451316833496, 0.2503936290740967, 0.2551722526550293, 0.2586171627044678, 0.24117469787597656, 0.2398991584777832, 0.24410200119018555
475000, 0.019069194793701172, 0.07410407066345215, 0.04847455024719238, 0.03901791572570801, 0.04526972770690918, 0.07113814353942871, 0.04712057113647461, 0.037837982177734375, 0.04351925849914551, 0.2879204750061035, 0.278425931930542, 0.27617311477661133, 0.28342509269714355, 0.2869687080383301, 0.25616955757141113, 0.2556183338165283, 0.2605135440826416
500000, 0.01969313621520996, 0.07853412628173828, 0.05090069770812988, 0.04112720489501953, 0.0473322868347168, 0.07465171813964844, 0.04950213432312012, 0.03975057601928711, 0.045751333236694336, 0.3086552619934082, 0.2857382297515869, 0.28021764755249023, 0.28926658630371094, 0.29415202140808105, 0.2743508815765381, 0.2717154026031494, 0.275465726852417
525000, 0.020673036575317383, 0.08265066146850586, 0.05351877212524414, 0.04308199882507324, 0.04968619346618652, 0.07839798927307129, 0.05211520195007324, 0.04189944267272949, 0.04799628257751465, 0.3365969657897949, 0.32703304290771484, 0.2951681613922119, 0.3051416873931885, 0.32929420471191406, 0.3074955940246582, 0.28232741355895996, 0.29271554946899414
550000, 0.021523714065551758, 0.08935832977294922, 0.05869889259338379, 0.04726266860961914, 0.054531097412109375, 0.0864262580871582, 0.05715608596801758, 0.04570269584655762, 0.05268430709838867, 0.36566948890686035, 0.3544318675994873, 0.3255183696746826, 0.33931779861450195, 0.35775232315063477, 0.3212919235229492, 0.3002054691314697, 0.30783653259277344
575000, 0.022480487823486328, 0.08953213691711426, 0.05862164497375488, 0.04710197448730469, 0.05442404747009277, 0.08619141578674316, 0.056870222091674805, 0.045684814453125, 0.05250239372253418, 0.363677978515625, 0.3526155948638916, 0.3305847644805908, 0.3399949073791504, 0.355349063873291, 0.3344237804412842, 0.31504321098327637, 0.32308363914489746
600000, 0.023418188095092773, 0.09372925758361816, 0.061007022857666016, 0.04934072494506836, 0.0568699836730957, 0.0898740291595459, 0.05938982963562012, 0.04768490791320801, 0.05501246452331543, 0.37961673736572266, 0.37003374099731445, 0.3517491817474365, 0.35603761672973633, 0.3699789047241211, 0.34741735458374023, 0.33344388008117676, 0.33911943435668945
625000, 0.024321794509887695, 0.09811520576477051, 0.06356000900268555, 0.05230402946472168, 0.06186318397521973, 0.0989387035369873, 0.06500649452209473, 0.052036285400390625, 0.0598146915435791, 0.41805148124694824, 0.4036874771118164, 0.3826479911804199, 0.3731558322906494, 0.3845489025115967, 0.36115384101867676, 0.3472442626953125, 0.3714256286621094
650000, 0.02654552459716797, 0.10715985298156738, 0.0696868896484375, 0.05662345886230469, 0.0645291805267334, 0.10288619995117188, 0.06795978546142578, 0.05407214164733887, 0.06220817565917969, 0.43503427505493164, 0.41893982887268066, 0.399688720703125, 0.4353001117706299, 0.41257524490356445, 0.3759024143218994, 0.36196017265319824, 0.3932199478149414
675000, 0.026220321655273438, 0.11066150665283203, 0.07242131233215332, 0.05880331993103027, 0.06689167022705078, 0.10654425621032715, 0.06990432739257813, 0.05627894401550293, 0.06566238403320313, 0.454693078994751, 0.4341418743133545, 0.4157705307006836, 0.45177578926086426, 0.4383862018585205, 0.41121912002563477, 0.3943674564361572, 0.42545557022094727
700000, 0.028828859329223633, 0.11450815200805664, 0.07431697845458984, 0.05829501152038574, 0.06713414192199707, 0.10444760322570801, 0.06933999061584473, 0.05641531944274902, 0.06493330001831055, 0.4515678882598877, 0.4300374984741211, 0.4097285270690918, 0.4396321773529053, 0.4288351535797119, 0.40283942222595215, 0.38765740394592285, 0.41355228424072266
725000, 0.028169870376586914, 0.11167716979980469, 0.07317447662353516, 0.05952596664428711, 0.06853556632995605, 0.10807609558105469, 0.07151508331298828, 0.05777883529663086, 0.06635832786560059, 0.4637882709503174, 0.44548463821411133, 0.42596435546875, 0.45582079887390137, 0.44724225997924805, 0.4191877841949463, 0.4027738571166992, 0.4282526969909668
750000, 0.02918839454650879, 0.11603307723999023, 0.07572579383850098, 0.061544179916381836, 0.07103347778320313, 0.11159729957580566, 0.0738074779510498, 0.05969834327697754, 0.06765532493591309, 0.48224925994873047, 0.4610610008239746, 0.4415559768676758, 0.469327449798584, 0.46369171142578125, 0.4333479404449463, 0.41852831840515137, 0.44222021102905273
775000, 0.030007600784301758, 0.11987948417663574, 0.07828688621520996, 0.06362748146057129, 0.07342958450317383, 0.11545276641845703, 0.0763397216796875, 0.06170392036437988, 0.06986451148986816, 0.4997737407684326, 0.47733569145202637, 0.45880866050720215, 0.48697972297668457, 0.47972726821899414, 0.449383020401001, 0.43411874771118164, 0.4575462341308594
800000, 0.030960559844970703, 0.12437820434570313, 0.08057546615600586, 0.06563687324523926, 0.07559561729431152, 0.11927914619445801, 0.07867836952209473, 0.0635995864868164, 0.07320857048034668, 0.5250473022460938, 0.4993436336517334, 0.5112888813018799, 0.5080535411834717, 0.5009336471557617, 0.47185325622558594, 0.479036808013916, 0.4762701988220215
825000, 0.031864166259765625, 0.12705016136169434, 0.0832829475402832, 0.06775712966918945, 0.07798624038696289, 0.12285399436950684, 0.08137083053588867, 0.06567859649658203, 0.07550501823425293, 0.5338444709777832, 0.5140578746795654, 0.5233385562896729, 0.5226304531097412, 0.5170867443084717, 0.4862682819366455, 0.4905111789703369, 0.4909086227416992
850000, 0.03280472755432129, 0.13097810745239258, 0.0857546329498291, 0.06961894035339355, 0.08030152320861816, 0.12631964683532715, 0.08354902267456055, 0.06775808334350586, 0.0765228271484375, 0.5571174621582031, 0.5292344093322754, 0.5363707542419434, 0.5387232303619385, 0.5318045616149902, 0.5005776882171631, 0.5042805671691895, 0.5062108039855957
875000, 0.03367900848388672, 0.135514497756958, 0.08817696571350098, 0.07173871994018555, 0.08272719383239746, 0.1303575038909912, 0.08587908744812012, 0.06961846351623535, 0.079925537109375, 0.5746164321899414, 0.5461184978485107, 0.5505528450012207, 0.5556731224060059, 0.5490005016326904, 0.5168192386627197, 0.5158863067626953, 0.5225491523742676
900000, 0.03467917442321777, 0.13919615745544434, 0.09070444107055664, 0.07384037971496582, 0.08504080772399902, 0.1338639259338379, 0.08854007720947266, 0.0715177059173584, 0.08233189582824707, 0.5935430526733398, 0.5633366107940674, 0.5678081512451172, 0.5721466541290283, 0.565345048904419, 0.5326128005981445, 0.5317971706390381, 0.5378665924072266
925000, 0.03572201728820801, 0.14276504516601563, 0.0932774543762207, 0.07584166526794434, 0.08720755577087402, 0.13591980934143066, 0.09083676338195801, 0.07333183288574219, 0.08443140983581543, 0.6111800670623779, 0.5777947902679443, 0.5823032855987549, 0.5886836051940918, 0.5866129398345947, 0.5505001544952393, 0.5455517768859863, 0.553741455078125
950000, 0.03655362129211426, 0.14646053314208984, 0.09574747085571289, 0.07786035537719727, 0.08966732025146484, 0.14135074615478516, 0.09258389472961426, 0.07446646690368652, 0.08694028854370117, 0.6298952102661133, 0.5977544784545898, 0.5989570617675781, 0.6058087348937988, 0.6015620231628418, 0.565352201461792, 0.5603134632110596, 0.5691914558410645
975000, 0.037485361099243164, 0.1509106159210205, 0.09821867942810059, 0.07972431182861328, 0.09189343452453613, 0.14468622207641602, 0.09570026397705078, 0.07624077796936035, 0.08780312538146973, 0.6468675136566162, 0.615532398223877, 0.6141753196716309, 0.6261227130889893, 0.6193411350250244, 0.5821347236633301, 0.5753059387207031, 0.5931103229522705
1000000, 0.03846001625061035, 0.15439796447753906, 0.10080289840698242, 0.08199071884155273, 0.09435057640075684, 0.15063714981079102, 0.09736776351928711, 0.07819938659667969, 0.08992791175842285, 0.6674392223358154, 0.6341118812561035, 0.6374754905700684, 0.6378171443939209, 0.6372671127319336, 0.5987462997436523, 0.5960099697113037, 0.6085126399993896
