Size, Data.List.sort, CBN.sort1, CBN.sort2, CBN.sort3, CBN.sortN, CBNAcc.sort1, CBNAcc.sort2, CBNAcc.sort3, CBNAcc.sortN, CBV.sort1, CBV.sort2, CBV.sort3, CBV.sortN, CBVAcc.sort1, CBVAcc.sort2, CBVAcc.sort3, CBVAcc.sortN
275000, 0.3379669189453125, 0.42384982109069824, 0.3974034786224365, 0.39369845390319824, 0.39630579948425293, 0.393049955368042, 0.3641078472137451, 0.3438384532928467, 0.352567195892334, 0.16535401344299316, 0.1583693027496338, 0.151841402053833, 0.15497517585754395, 0.1638355255126953, 0.1522388458251953, 0.14272475242614746, 0.14716362953186035
300000, 0.39383792877197266, 0.4892604351043701, 0.45923709869384766, 0.4345273971557617, 0.4466867446899414, 0.4510660171508789, 0.4217557907104492, 0.38370394706726074, 0.39136815071105957, 0.18727660179138184, 0.1722242832183838, 0.16818571090698242, 0.17107653617858887, 0.16971611976623535, 0.1580514907836914, 0.15183401107788086, 0.15515613555908203
325000, 0.4399452209472656, 0.5346126556396484, 0.5022621154785156, 0.4789555072784424, 0.5002353191375732, 0.49304771423339844, 0.43863439559936523, 0.4186878204345703, 0.4368619918823242, 0.1941220760345459, 0.17839574813842773, 0.17441153526306152, 0.18605470657348633, 0.18364882469177246, 0.1709456443786621, 0.16492724418640137, 0.17885541915893555
350000, 0.4549837112426758, 0.5565609931945801, 0.5228703022003174, 0.49554967880249023, 0.5156075954437256, 0.5117108821868896, 0.5017797946929932, 0.4796159267425537, 0.4735286235809326, 0.2110757827758789, 0.19388461112976074, 0.18979454040527344, 0.198624849319458, 0.19967412948608398, 0.18633675575256348, 0.17925763130187988, 0.19094085693359375
375000, 0.4916996955871582, 0.6017158031463623, 0.5623495578765869, 0.5401754379272461, 0.5558698177337646, 0.5530998706817627, 0.5177068710327148, 0.49546360969543457, 0.5124573707580566, 0.22644352912902832, 0.20987439155578613, 0.20482349395751953, 0.21276044845581055, 0.21470308303833008, 0.2010936737060547, 0.1935417652130127, 0.2045001983642578
400000, 0.5572242736816406, 0.6507689952850342, 0.614372968673706, 0.5986104011535645, 0.6100673675537109, 0.6282901763916016, 0.5607607364654541, 0.5440728664398193, 0.5524325370788574, 0.2447500228881836, 0.22847557067871094, 0.2299647331237793, 0.22865891456604004, 0.23262381553649902, 0.21780967712402344, 0.2205049991607666, 0.22010278701782227
425000, 0.5689613819122314, 0.6930456161499023, 0.6512181758880615, 0.6306982040405273, 0.6421828269958496, 0.6403965950012207, 0.5997641086578369, 0.5806446075439453, 0.6191930770874023, 0.2716834545135498, 0.243241548538208, 0.2421271800994873, 0.2437610626220703, 0.2585279941558838, 0.2422330379486084, 0.24284982681274414, 0.2455885410308838
450000, 0.6067821979522705, 0.7441360950469971, 0.6951570510864258, 0.677440881729126, 0.7192389965057373, 0.7172861099243164, 0.6723606586456299, 0.6498725414276123, 0.6621510982513428, 0.2889714241027832, 0.27094244956970215, 0.2672097682952881, 0.2720634937286377, 0.27544093132019043, 0.25785160064697266, 0.25606369972229004, 0.26101064682006836
475000, 0.6760027408599854, 0.8227882385253906, 0.7756104469299316, 0.7481701374053955, 0.7428956031799316, 0.7637538909912109, 0.7159097194671631, 0.6679263114929199, 0.6713161468505859, 0.30683088302612305, 0.2877042293548584, 0.2822446823120117, 0.2767760753631592, 0.27977633476257324, 0.2615394592285156, 0.26122164726257324, 0.26461338996887207
500000, 0.6830427646636963, 0.8353841304779053, 0.7873055934906006, 0.7597134113311768, 0.7767794132232666, 0.8098387718200684, 0.7244420051574707, 0.698444128036499, 0.7147786617279053, 0.3103024959564209, 0.2917137145996094, 0.28671908378601074, 0.29572033882141113, 0.2998971939086914, 0.278059720993042, 0.27808475494384766, 0.28478503227233887
525000, 0.7218472957611084, 0.8989882469177246, 0.8495969772338867, 0.8033688068389893, 0.8213508129119873, 0.8729007244110107, 0.7820289134979248, 0.737701416015625, 0.7934050559997559, 0.35855793952941895, 0.3480346202850342, 0.30501842498779297, 0.31494975090026855, 0.3358440399169922, 0.31411051750183105, 0.292278528213501, 0.2998077869415283
550000, 0.7606699466705322, 0.9446167945861816, 0.8923535346984863, 0.8474001884460449, 0.8669500350952148, 0.8740153312683105, 0.8200960159301758, 0.7784032821655273, 0.7969937324523926, 0.37206292152404785, 0.3618910312652588, 0.3219621181488037, 0.32799506187438965, 0.34388208389282227, 0.3285562992095947, 0.3073885440826416, 0.3151974678039551
575000, 0.8013441562652588, 0.9924283027648926, 0.9371695518493652, 0.8906221389770508, 0.9124283790588379, 0.9310758113861084, 0.8611452579498291, 0.8196916580200195, 0.8393449783325195, 0.37087082862854004, 0.368149995803833, 0.3534553050994873, 0.3639349937438965, 0.3790581226348877, 0.35741281509399414, 0.33754634857177734, 0.3312411308288574
600000, 0.8430333137512207, 1.0889678001403809, 1.0292775630950928, 0.9852778911590576, 1.0059776306152344, 0.9617047309875488, 0.9479403495788574, 0.9074234962463379, 0.9274387359619141, 0.4038083553314209, 0.3787064552307129, 0.3598029613494873, 0.36488914489746094, 0.3777928352355957, 0.35613322257995605, 0.3576700687408447, 0.3634910583496094
625000, 0.926872730255127, 1.0900049209594727, 1.0539965629577637, 0.983809232711792, 1.0540034770965576, 1.057302713394165, 0.9461781978607178, 0.9052274227142334, 0.9722385406494141, 0.42672085762023926, 0.41155266761779785, 0.3807048797607422, 0.39914727210998535, 0.41077733039855957, 0.3869915008544922, 0.37207531929016113, 0.3808560371398926
650000, 0.9774961471557617, 1.1897609233856201, 1.1271848678588867, 1.0854527950286865, 1.1222143173217773, 1.1032814979553223, 0.9941778182983398, 0.9527549743652344, 1.0306706428527832, 0.42522263526916504, 0.41016602516174316, 0.3914055824279785, 0.4279603958129883, 0.40912795066833496, 0.3856816291809082, 0.38817620277404785, 0.42099881172180176
675000, 0.9804389476776123, 1.2537562847137451, 1.1302614212036133, 1.0809566974639893, 1.1160645484924316, 1.0989947319030762, 1.083113193511963, 1.04246187210083, 1.064253568649292, 0.4443199634552002, 0.42885398864746094, 0.408153772354126, 0.46186161041259766, 0.44783902168273926, 0.4215555191040039, 0.40439295768737793, 0.4271972179412842
700000, 1.0247788429260254, 1.2574520111083984, 1.1756253242492676, 1.1281964778900146, 1.1681413650512695, 1.1498634815216064, 1.0814051628112793, 1.0377814769744873, 1.0731489658355713, 0.46125125885009766, 0.4411494731903076, 0.42542171478271484, 0.45589113235473633, 0.4449577331542969, 0.4185950756072998, 0.40361475944519043, 0.42952561378479004
725000, 1.121107816696167, 1.3524060249328613, 1.2266271114349365, 1.1769084930419922, 1.2735655307769775, 1.2563776969909668, 1.1270678043365479, 1.0816068649291992, 1.1180412769317627, 0.48125505447387695, 0.462186336517334, 0.44184422492980957, 0.47217822074890137, 0.4630725383758545, 0.4364774227142334, 0.43775415420532227, 0.46489977836608887
750000, 1.162844181060791, 1.4112269878387451, 1.3120789527893066, 1.2222895622253418, 1.2858390808105469, 1.2429399490356445, 1.1641860008239746, 1.1252505779266357, 1.1587183475494385, 0.5015466213226318, 0.49994587898254395, 0.4800453186035156, 0.5097930431365967, 0.5022313594818115, 0.470811128616333, 0.4551401138305664, 0.480057954788208
775000, 1.1893384456634521, 1.3978271484375, 1.3838129043579102, 1.269188642501831, 1.3104267120361328, 1.2911596298217773, 1.2648963928222656, 1.2136352062225342, 1.204078197479248, 0.5173366069793701, 0.49651122093200684, 0.47623276710510254, 0.5046308040618896, 0.4974994659423828, 0.4671955108642578, 0.45132875442504883, 0.47507715225219727
800000, 1.1960687637329102, 1.526517629623413, 1.4436359405517578, 1.400815725326538, 1.3894422054290771, 1.3564338684082031, 1.3196992874145508, 1.293487787246704, 1.2758216857910156, 0.5359508991241455, 0.5174942016601563, 0.5306508541107178, 0.5501730442047119, 0.5416088104248047, 0.5121326446533203, 0.5184862613677979, 0.4945080280303955
825000, 1.2790606021881104, 1.5384397506713867, 1.4266161918640137, 1.387068748474121, 1.4075956344604492, 1.4368255138397217, 1.3106467723846436, 1.2741670608520508, 1.29268479347229, 0.5774364471435547, 0.5570836067199707, 0.5665755271911621, 0.5659844875335693, 0.5596914291381836, 0.5262551307678223, 0.508880615234375, 0.5095884799957275
850000, 1.341033935546875, 1.6329765319824219, 1.544525146484375, 1.50254487991333, 1.5279617309570313, 1.4719984531402588, 1.3995020389556885, 1.3164184093475342, 1.3558201789855957, 0.5780527591705322, 0.5486431121826172, 0.5578227043151855, 0.5587315559387207, 0.5518534183502197, 0.5164539813995361, 0.523514986038208, 0.5196640491485596
875000, 1.3229689598083496, 1.607865571975708, 1.5229597091674805, 1.4790558815002441, 1.5453641414642334, 1.4867866039276123, 1.389526128768921, 1.357412338256836, 1.416398048400879, 0.5961916446685791, 0.5657885074615479, 0.5724513530731201, 0.576101541519165, 0.5704042911529541, 0.5608100891113281, 0.560126543045044, 0.5668938159942627
900000, 1.3947019577026367, 1.6662061214447021, 1.5849933624267578, 1.6002790927886963, 1.556502342224121, 1.6066157817840576, 1.4495866298675537, 1.39302659034729, 1.4265146255493164, 0.6422770023345947, 0.5843155384063721, 0.5893914699554443, 0.5925970077514648, 0.5866155624389648, 0.5538308620452881, 0.5521976947784424, 0.558171272277832
925000, 1.4084892272949219, 1.780409812927246, 1.7027192115783691, 1.5752215385437012, 1.628736972808838, 1.5845952033996582, 1.4942231178283691, 1.5060315132141113, 1.5344407558441162, 0.6350831985473633, 0.6049818992614746, 0.6312010288238525, 0.638347864151001, 0.6349339485168457, 0.5919492244720459, 0.5674571990966797, 0.6006066799163818
950000, 1.5234155654907227, 1.8250861167907715, 1.6770250797271729, 1.623929738998413, 1.653336524963379, 1.6301496028900146, 1.530564308166504, 1.5540239810943604, 1.5637362003326416, 0.6530578136444092, 0.6207313537597656, 0.6499428749084473, 0.6562130451202393, 0.6239192485809326, 0.5874505043029785, 0.6095273494720459, 0.618966817855835
975000, 1.5149214267730713, 1.908306360244751, 1.7508599758148193, 1.7197480201721191, 1.7130155563354492, 1.71170973777771, 1.6549983024597168, 1.6079447269439697, 1.6473309993743896, 0.697110652923584, 0.6385061740875244, 0.6499271392822266, 0.6503846645355225, 0.6416325569152832, 0.604149580001831, 0.5981359481811523, 0.6162066459655762
1000000, 1.6214020252227783, 1.9688522815704346, 1.8649702072143555, 1.8083271980285645, 1.7631750106811523, 1.8156211376190186, 1.7148432731628418, 1.6587414741516113, 1.6819703578948975, 0.6910102367401123, 0.6570229530334473, 0.6608438491821289, 0.6600213050842285, 0.6600251197814941, 0.6222705841064453, 0.6190853118896484, 0.6313722133636475
