Size, Data.List.sort, CBN.sort1, CBN.sort2, CBN.sort3, CBN.sortN, CBNAcc.sort1, CBNAcc.sort2, CBNAcc.sort3, CBNAcc.sortN, CBV.sort1, CBV.sort2, CBV.sort3, CBV.sortN, CBVAcc.sort1, CBVAcc.sort2, CBVAcc.sort3, CBVAcc.sortN
350000, 0.2598130702972412, 0.467418909072876, 0.4340198040008545, 0.42820143699645996, 0.29499363899230957, 0.4384281635284424, 0.40218472480773926, 0.38525819778442383, 0.2644319534301758, 0.17940235137939453, 0.16487431526184082, 0.1592400074005127, 0.13460683822631836, 0.1698133945465088, 0.15776753425598145, 0.15062904357910156, 0.12734770774841309
375000, 0.2839226722717285, 0.5294182300567627, 0.4854743480682373, 0.4645955562591553, 0.3225412368774414, 0.4543132781982422, 0.41545581817626953, 0.3989722728729248, 0.3035848140716553, 0.2009274959564209, 0.17829513549804688, 0.17142391204833984, 0.1456906795501709, 0.18256473541259766, 0.17004704475402832, 0.16665911674499512, 0.14416909217834473
400000, 0.32413530349731445, 0.5750441551208496, 0.5168015956878662, 0.5139379501342773, 0.3499412536621094, 0.5159261226654053, 0.473691463470459, 0.46077585220336914, 0.32921910285949707, 0.21694302558898926, 0.20232677459716797, 0.19163894653320313, 0.1564037799835205, 0.19741034507751465, 0.1840839385986328, 0.18303728103637695, 0.14832830429077148
425000, 0.3426082134246826, 0.5880570411682129, 0.5400433540344238, 0.5247585773468018, 0.3902299404144287, 0.5494022369384766, 0.507150411605835, 0.46957945823669434, 0.3481307029724121, 0.2198479175567627, 0.20518040657043457, 0.20181822776794434, 0.17458820343017578, 0.2096729278564453, 0.19519495964050293, 0.20206260681152344, 0.17466402053833008
450000, 0.3654468059539795, 0.6287713050842285, 0.5779976844787598, 0.5851240158081055, 0.4164855480194092, 0.5912299156188965, 0.5423843860626221, 0.5270607471466064, 0.3890063762664795, 0.2452986240386963, 0.22832059860229492, 0.2231764793395996, 0.1915593147277832, 0.2239522933959961, 0.20754623413085938, 0.20390987396240234, 0.1760549545288086
475000, 0.38978028297424316, 0.6695065498352051, 0.6451773643493652, 0.6223766803741455, 0.4438464641571045, 0.6291482448577881, 0.5792863368988037, 0.5341620445251465, 0.3945889472961426, 0.24887394905090332, 0.23181724548339844, 0.22515201568603516, 0.19378447532653809, 0.237640380859375, 0.2209186553955078, 0.21576714515686035, 0.1853330135345459
500000, 0.42363858222961426, 0.7452397346496582, 0.686490535736084, 0.6460738182067871, 0.45111942291259766, 0.6400399208068848, 0.5874965190887451, 0.5685980319976807, 0.42073655128479004, 0.26306891441345215, 0.24625658988952637, 0.2504134178161621, 0.21303749084472656, 0.2627749443054199, 0.24501562118530273, 0.24042654037475586, 0.2052137851715088
525000, 0.46230125427246094, 0.7698588371276855, 0.712144136428833, 0.6703414916992188, 0.4805164337158203, 0.6922731399536133, 0.636216402053833, 0.6016995906829834, 0.4463977813720703, 0.30235743522644043, 0.2803182601928711, 0.2535238265991211, 0.21816802024841309, 0.2807810306549072, 0.2762916088104248, 0.25328826904296875, 0.2183535099029541
550000, 0.4644012451171875, 0.8086411952972412, 0.7486996650695801, 0.741325855255127, 0.530646562576294, 0.7620391845703125, 0.7013964653015137, 0.6665401458740234, 0.4711015224456787, 0.30091238021850586, 0.28949904441833496, 0.26712679862976074, 0.2280113697052002, 0.289736270904541, 0.2750670909881592, 0.2552182674407959, 0.21974754333496094
575000, 0.490664005279541, 0.8490800857543945, 0.7874996662139893, 0.7476406097412109, 0.5360169410705566, 0.7635419368743896, 0.702359676361084, 0.6698329448699951, 0.523298978805542, 0.32925939559936523, 0.31784701347351074, 0.29369282722473145, 0.2527005672454834, 0.3180050849914551, 0.28668713569641113, 0.2685048580169678, 0.23097610473632813
600000, 0.5162630081176758, 0.8932921886444092, 0.8268201351165771, 0.7960314750671387, 0.5629110336303711, 0.8019418716430664, 0.739732027053833, 0.7428228855133057, 0.550372838973999, 0.34313321113586426, 0.3190479278564453, 0.29848623275756836, 0.2539856433868408, 0.31716394424438477, 0.29835987091064453, 0.28348302841186523, 0.24272727966308594
625000, 0.5765736103057861, 0.9780662059783936, 0.8890178203582764, 0.829293966293335, 0.5972669124603271, 0.8521437644958496, 0.7738964557647705, 0.7433609962463379, 0.5835127830505371, 0.34299588203430176, 0.32924318313598633, 0.3097403049468994, 0.2696073055267334, 0.3299899101257324, 0.3107926845550537, 0.3082277774810791, 0.26816892623901367
650000, 0.6023898124694824, 1.0258984565734863, 0.9494481086730957, 0.8704385757446289, 0.6243529319763184, 0.8814206123352051, 0.8097443580627441, 0.7783689498901367, 0.5823714733123779, 0.3577556610107422, 0.34253644943237305, 0.32440710067749023, 0.2800469398498535, 0.34383320808410645, 0.3374936580657959, 0.30774569511413574, 0.2664668560028076
675000, 0.6010043621063232, 1.0256593227386475, 0.9942991733551025, 0.9084978103637695, 0.653409481048584, 0.9186460971832275, 0.8485424518585205, 0.8143050670623779, 0.6403586864471436, 0.39154601097106934, 0.3742098808288574, 0.35121726989746094, 0.2928352355957031, 0.3607041835784912, 0.3376014232635498, 0.3204617500305176, 0.2775285243988037
700000, 0.6273941993713379, 1.0670735836029053, 0.991070032119751, 0.9892516136169434, 0.6923000812530518, 0.9568080902099609, 0.9135682582855225, 0.8510727882385254, 0.6603386402130127, 0.40439319610595703, 0.3704512119293213, 0.352428674697876, 0.317457914352417, 0.3921518325805664, 0.3664097785949707, 0.34978771209716797, 0.3020322322845459
725000, 0.6896679401397705, 1.1666960716247559, 1.0835542678833008, 1.0381410121917725, 0.7493715286254883, 1.021225929260254, 0.9670798778533936, 0.9303078651428223, 0.6670751571655273, 0.40619540214538574, 0.38579297065734863, 0.36625170707702637, 0.3170943260192871, 0.39051389694213867, 0.36365222930908203, 0.34765005111694336, 0.30172038078308105
750000, 0.6873769760131836, 1.1579382419586182, 1.0727226734161377, 1.0312955379486084, 0.7427802085876465, 1.086613655090332, 1.0022857189178467, 0.969789981842041, 0.7284805774688721, 0.4409959316253662, 0.41783881187438965, 0.38100290298461914, 0.32927918434143066, 0.40465283393859863, 0.37680697441101074, 0.3616058826446533, 0.3274261951446533
775000, 0.7472329139709473, 1.2010817527770996, 1.1161279678344727, 1.0729691982269287, 0.7727797031402588, 1.1287789344787598, 1.046180009841919, 0.9642386436462402, 0.7230775356292725, 0.4371182918548584, 0.41370296478271484, 0.3951277732849121, 0.3422532081604004, 0.41954922676086426, 0.3909423351287842, 0.3748769760131836, 0.3254280090332031
800000, 0.7387635707855225, 1.2572736740112305, 1.166088342666626, 1.1457035541534424, 0.8410429954528809, 1.125690221786499, 1.091409683227539, 1.0661487579345703, 0.7881989479064941, 0.47507476806640625, 0.45079636573791504, 0.45953893661499023, 0.3712019920349121, 0.4575998783111572, 0.42741942405700684, 0.43291139602661133, 0.3523983955383301
825000, 0.8296136856079102, 1.357360601425171, 1.2457199096679688, 1.226477861404419, 0.8961055278778076, 1.2146532535552979, 1.0770447254180908, 1.1024887561798096, 0.8134641647338867, 0.46877074241638184, 0.445375919342041, 0.4507904052734375, 0.4013967514038086, 0.46628713607788086, 0.4398345947265625, 0.42334842681884766, 0.3768901824951172
850000, 0.8168652057647705, 1.3937251567840576, 1.3051049709320068, 1.2701606750488281, 0.8840391635894775, 1.2659127712249756, 1.1146535873413086, 1.0877318382263184, 0.867722749710083, 0.5093343257904053, 0.479276180267334, 0.4844932556152344, 0.42856454849243164, 0.48641180992126465, 0.43217945098876953, 0.43512892723083496, 0.3929128646850586
875000, 0.8854751586914063, 1.4534997940063477, 1.3512639999389648, 1.3129792213439941, 0.9562399387359619, 1.3060691356658936, 1.205275535583496, 1.1212117671966553, 0.8550612926483154, 0.5027713775634766, 0.47383642196655273, 0.4753084182739258, 0.4204275608062744, 0.4807901382446289, 0.44980859756469727, 0.446624755859375, 0.3955421447753906
900000, 0.8707442283630371, 1.5022525787353516, 1.3672091960906982, 1.3559913635253906, 0.9450385570526123, 1.283820390701294, 1.193047285079956, 1.2139756679534912, 0.9250171184539795, 0.541377067565918, 0.5119483470916748, 0.4989326000213623, 0.4306619167327881, 0.49427366256713867, 0.4638638496398926, 0.48040246963500977, 0.40517497062683105
925000, 0.8996398448944092, 1.4859983921051025, 1.4458520412445068, 1.4000718593597412, 1.0225181579589844, 1.3308968544006348, 1.29365873336792, 1.1938703060150146, 0.911536693572998, 0.5357229709625244, 0.5260598659515381, 0.5252392292022705, 0.4635477066040039, 0.5118706226348877, 0.48010945320129395, 0.4719266891479492, 0.42780184745788574
950000, 0.9735491275787354, 1.532360315322876, 1.423469066619873, 1.446606159210205, 1.0568253993988037, 1.3723423480987549, 1.2694098949432373, 1.289111614227295, 0.9384725093841553, 0.5503768920898438, 0.5197710990905762, 0.5157809257507324, 0.45387840270996094, 0.5256431102752686, 0.49253010749816895, 0.48499560356140137, 0.42667198181152344
975000, 0.9557275772094727, 1.6497881412506104, 1.5305604934692383, 1.4381608963012695, 1.0868446826934814, 1.414048671722412, 1.3101797103881836, 1.2707765102386475, 0.967663049697876, 0.5662195682525635, 0.5339770317077637, 0.5289981365203857, 0.46554994583129883, 0.541513204574585, 0.5067648887634277, 0.4980447292327881, 0.43738532066345215
1000000, 0.98268723487854, 1.6987695693969727, 1.5842268466949463, 1.5340602397918701, 1.0955424308776855, 1.4585721492767334, 1.3517351150512695, 1.3121120929718018, 0.9971308708190918, 0.5838987827301025, 0.5502228736877441, 0.5483853816986084, 0.47493743896484375, 0.5573139190673828, 0.5226712226867676, 0.514735221862793, 0.44899702072143555
